State,Date,Vehicle Category,Registrations
UP,2022-07-01,THREE WHEELER (Invalid Carriage),0
UP,2022-07-01,THREE WHEELER(NT),0
UP,2022-07-01,THREE WHEELER(T),559
UP,2022-07-01,TWO WHEELER (Invalid Carriage),1
UP,2022-07-01,TWO WHEELER(NT),1825
UP,2022-07-01,TWO WHEELER(T),0
UP,2022-08-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-08-01,HEAVY GOODS VEHICLE,0
UP,2022-08-01,HEAVY MOTOR VEHICLE,0
UP,2022-08-01,HEAVY PASSENGER VEHICLE,48
UP,2022-08-01,LIGHT GOODS VEHICLE,0
UP,2022-08-01,LIGHT MOTOR VEHICLE,13
UP,2022-08-01,LIGHT PASSENGER VEHICLE,0
UP,2022-08-01,MEDIUM GOODS VEHICLE,0
UP,2022-08-01,MEDIUM MOTOR VEHICLE,0
UP,2022-08-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-08-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-08-01,THREE WHEELER (Invalid Carriage),0
UP,2022-08-01,THREE WHEELER(NT),0
UP,2022-08-01,THREE WHEELER(T),693
UP,2022-08-01,TWO WHEELER (Invalid Carriage),0
UP,2022-08-01,TWO WHEELER(NT),1916
UP,2022-08-01,TWO WHEELER(T),0
UP,2022-09-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-09-01,HEAVY GOODS VEHICLE,0
UP,2022-09-01,HEAVY MOTOR VEHICLE,0
UP,2022-09-01,HEAVY PASSENGER VEHICLE,43
UP,2022-09-01,LIGHT GOODS VEHICLE,0
UP,2022-09-01,LIGHT MOTOR VEHICLE,18
UP,2022-09-01,LIGHT PASSENGER VEHICLE,2
UP,2022-09-01,MEDIUM GOODS VEHICLE,0
UP,2022-09-01,MEDIUM MOTOR VEHICLE,0
UP,2022-09-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-09-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-09-01,THREE WHEELER (Invalid Carriage),0
UP,2022-09-01,THREE WHEELER(NT),0
UP,2022-09-01,THREE WHEELER(T),724
UP,2022-09-01,TWO WHEELER (Invalid Carriage),0
UP,2022-09-01,TWO WHEELER(NT),1781
UP,2022-09-01,TWO WHEELER(T),0
UP,2022-10-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-10-01,HEAVY GOODS VEHICLE,0
UP,2022-10-01,HEAVY MOTOR VEHICLE,0
UP,2022-10-01,HEAVY PASSENGER VEHICLE,68
UP,2022-10-01,LIGHT GOODS VEHICLE,0
UP,2022-10-01,LIGHT MOTOR VEHICLE,20
UP,2022-10-01,LIGHT PASSENGER VEHICLE,0
UP,2022-10-01,MEDIUM GOODS VEHICLE,0
UP,2022-10-01,MEDIUM MOTOR VEHICLE,0
UP,2022-10-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-10-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-10-01,THREE WHEELER (Invalid Carriage),0
UP,2022-10-01,THREE WHEELER(NT),0
UP,2022-10-01,THREE WHEELER(T),858
UP,2022-10-01,TWO WHEELER (Invalid Carriage),0
UP,2022-10-01,TWO WHEELER(NT),2999
UP,2022-10-01,TWO WHEELER(T),0
UP,2022-11-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-11-01,HEAVY GOODS VEHICLE,0
UP,2022-11-01,HEAVY MOTOR VEHICLE,0
UP,2022-11-01,HEAVY PASSENGER VEHICLE,3
UP,2022-11-01,LIGHT GOODS VEHICLE,0
UP,2022-11-01,LIGHT MOTOR VEHICLE,6
UP,2022-11-01,LIGHT PASSENGER VEHICLE,3
UP,2022-11-01,MEDIUM GOODS VEHICLE,0
UP,2022-11-01,MEDIUM MOTOR VEHICLE,0
UP,2022-11-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-11-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-11-01,THREE WHEELER (Invalid Carriage),0
UP,2022-11-01,THREE WHEELER(NT),0
UP,2022-11-01,THREE WHEELER(T),908
UP,2022-11-01,TWO WHEELER (Invalid Carriage),0
UP,2022-11-01,TWO WHEELER(NT),2736
UP,2022-11-01,TWO WHEELER(T),0
UP,2022-12-01,FOUR WHEELER (Invalid Carriage),0
UP,2022-12-01,HEAVY GOODS VEHICLE,0
UP,2022-12-01,HEAVY MOTOR VEHICLE,0
UP,2022-12-01,HEAVY PASSENGER VEHICLE,25
UP,2022-12-01,LIGHT GOODS VEHICLE,0
UP,2022-12-01,LIGHT MOTOR VEHICLE,7
UP,2022-12-01,LIGHT PASSENGER VEHICLE,4
UP,2022-12-01,MEDIUM GOODS VEHICLE,0
UP,2022-12-01,MEDIUM MOTOR VEHICLE,0
UP,2022-12-01,MEDIUM PASSENGER VEHICLE,0
UP,2022-12-01,OTHER THAN MENTIONED ABOVE,0
UP,2022-12-01,THREE WHEELER (Invalid Carriage),0
UP,2022-12-01,THREE WHEELER(NT),0
UP,2022-12-01,THREE WHEELER(T),636
UP,2022-12-01,TWO WHEELER (Invalid Carriage),0
UP,2022-12-01,TWO WHEELER(NT),2326
UP,2022-12-01,TWO WHEELER(T),0
UP,2023-01-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-01-01,HEAVY GOODS VEHICLE,0
UP,2023-01-01,HEAVY MOTOR VEHICLE,0
UP,2023-01-01,HEAVY PASSENGER VEHICLE,15
UP,2023-01-01,LIGHT GOODS VEHICLE,0
UP,2023-01-01,LIGHT MOTOR VEHICLE,20
UP,2023-01-01,LIGHT PASSENGER VEHICLE,8
UP,2023-01-01,MEDIUM GOODS VEHICLE,0
UP,2023-01-01,MEDIUM MOTOR VEHICLE,0
UP,2023-01-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-01-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-01-01,THREE WHEELER (Invalid Carriage),0
UP,2023-01-01,THREE WHEELER(NT),0
UP,2023-01-01,THREE WHEELER(T),713
UP,2023-01-01,TWO WHEELER (Invalid Carriage),0
UP,2023-01-01,TWO WHEELER(NT),1946
UP,2023-01-01,TWO WHEELER(T),0
UP,2023-02-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-02-01,HEAVY GOODS VEHICLE,0
UP,2023-02-01,HEAVY MOTOR VEHICLE,0
UP,2023-02-01,HEAVY PASSENGER VEHICLE,34
UP,2023-02-01,LIGHT GOODS VEHICLE,2
UP,2023-02-01,LIGHT MOTOR VEHICLE,55
UP,2023-02-01,LIGHT PASSENGER VEHICLE,1
UP,2023-02-01,MEDIUM GOODS VEHICLE,0
UP,2023-02-01,MEDIUM MOTOR VEHICLE,0
UP,2023-02-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-02-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-02-01,THREE WHEELER (Invalid Carriage),0
UP,2023-02-01,THREE WHEELER(NT),0
UP,2023-02-01,THREE WHEELER(T),796
UP,2023-02-01,TWO WHEELER (Invalid Carriage),0
UP,2023-02-01,TWO WHEELER(NT),1964
UP,2023-02-01,TWO WHEELER(T),0
UP,2023-03-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-03-01,HEAVY GOODS VEHICLE,0
UP,2023-03-01,HEAVY MOTOR VEHICLE,0
UP,2023-03-01,HEAVY PASSENGER VEHICLE,1
UP,2023-03-01,LIGHT GOODS VEHICLE,0
UP,2023-03-01,LIGHT MOTOR VEHICLE,389
UP,2023-03-01,LIGHT PASSENGER VEHICLE,10
UP,2023-03-01,MEDIUM GOODS VEHICLE,0
UP,2023-03-01,MEDIUM MOTOR VEHICLE,0
UP,2023-03-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-03-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-03-01,THREE WHEELER (Invalid Carriage),0
UP,2023-03-01,THREE WHEELER(NT),0
UP,2023-03-01,THREE WHEELER(T),1051
UP,2023-03-01,TWO WHEELER (Invalid Carriage),0
UP,2023-03-01,TWO WHEELER(NT),3529
UP,2023-03-01,TWO WHEELER(T),0
UP,2023-04-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-04-01,HEAVY GOODS VEHICLE,0
UP,2023-04-01,HEAVY MOTOR VEHICLE,0
UP,2023-04-01,HEAVY PASSENGER VEHICLE,0
UP,2023-04-01,LIGHT GOODS VEHICLE,0
UP,2023-04-01,LIGHT MOTOR VEHICLE,337
UP,2023-04-01,LIGHT PASSENGER VEHICLE,5
UP,2023-04-01,MEDIUM GOODS VEHICLE,0
UP,2023-04-01,MEDIUM MOTOR VEHICLE,0
UP,2023-04-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-04-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-04-01,THREE WHEELER (Invalid Carriage),0
UP,2023-04-01,THREE WHEELER(NT),0
UP,2023-04-01,THREE WHEELER(T),1122
UP,2023-04-01,TWO WHEELER (Invalid Carriage),0
UP,2023-04-01,TWO WHEELER(NT),3089
UP,2023-04-01,TWO WHEELER(T),0
UP,2023-05-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-05-01,HEAVY GOODS VEHICLE,0
UP,2023-05-01,HEAVY MOTOR VEHICLE,0
UP,2023-05-01,HEAVY PASSENGER VEHICLE,0
UP,2023-05-01,LIGHT GOODS VEHICLE,1
UP,2023-05-01,LIGHT MOTOR VEHICLE,428
UP,2023-05-01,LIGHT PASSENGER VEHICLE,10
UP,2023-05-01,MEDIUM GOODS VEHICLE,0
UP,2023-05-01,MEDIUM MOTOR VEHICLE,0
UP,2023-05-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-05-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-05-01,THREE WHEELER (Invalid Carriage),0
UP,2023-05-01,THREE WHEELER(NT),0
UP,2023-05-01,THREE WHEELER(T),1217
UP,2023-05-01,TWO WHEELER (Invalid Carriage),0
UP,2023-05-01,TWO WHEELER(NT),4719
UP,2023-05-01,TWO WHEELER(T),0
UP,2023-06-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-06-01,HEAVY GOODS VEHICLE,0
UP,2023-06-01,HEAVY MOTOR VEHICLE,0
UP,2023-06-01,HEAVY PASSENGER VEHICLE,0
UP,2023-06-01,LIGHT GOODS VEHICLE,6
UP,2023-06-01,LIGHT MOTOR VEHICLE,370
UP,2023-06-01,LIGHT PASSENGER VEHICLE,0
UP,2023-06-01,MEDIUM GOODS VEHICLE,0
UP,2023-06-01,MEDIUM MOTOR VEHICLE,0
UP,2023-06-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-06-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-06-01,THREE WHEELER (Invalid Carriage),0
UP,2023-06-01,THREE WHEELER(NT),0
UP,2023-06-01,THREE WHEELER(T),1339
UP,2023-06-01,TWO WHEELER (Invalid Carriage),0
UP,2023-06-01,TWO WHEELER(NT),1955
UP,2023-06-01,TWO WHEELER(T),0
UP,2023-07-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-07-01,HEAVY GOODS VEHICLE,0
UP,2023-07-01,HEAVY MOTOR VEHICLE,0
UP,2023-07-01,HEAVY PASSENGER VEHICLE,0
UP,2023-07-01,LIGHT GOODS VEHICLE,5
UP,2023-07-01,LIGHT MOTOR VEHICLE,400
UP,2023-07-01,LIGHT PASSENGER VEHICLE,4
UP,2023-07-01,MEDIUM GOODS VEHICLE,0
UP,2023-07-01,MEDIUM MOTOR VEHICLE,0
UP,2023-07-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-07-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-07-01,THREE WHEELER (Invalid Carriage),0
UP,2023-07-01,THREE WHEELER(NT),0
UP,2023-07-01,THREE WHEELER(T),1562
UP,2023-07-01,TWO WHEELER (Invalid Carriage),0
UP,2023-07-01,TWO WHEELER(NT),2361
UP,2023-07-01,TWO WHEELER(T),0
UP,2023-08-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-08-01,HEAVY GOODS VEHICLE,0
UP,2023-08-01,HEAVY MOTOR VEHICLE,0
UP,2023-08-01,HEAVY PASSENGER VEHICLE,0
UP,2023-08-01,LIGHT GOODS VEHICLE,9
UP,2023-08-01,LIGHT MOTOR VEHICLE,435
UP,2023-08-01,LIGHT PASSENGER VEHICLE,10
UP,2023-08-01,MEDIUM GOODS VEHICLE,0
UP,2023-08-01,MEDIUM MOTOR VEHICLE,0
UP,2023-08-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-08-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-08-01,THREE WHEELER (Invalid Carriage),0
UP,2023-08-01,THREE WHEELER(NT),0
UP,2023-08-01,THREE WHEELER(T),1790
UP,2023-08-01,TWO WHEELER (Invalid Carriage),0
UP,2023-08-01,TWO WHEELER(NT),2736
UP,2023-08-01,TWO WHEELER(T),0
UP,2023-09-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-09-01,HEAVY GOODS VEHICLE,0
UP,2023-09-01,HEAVY MOTOR VEHICLE,0
UP,2023-09-01,HEAVY PASSENGER VEHICLE,0
UP,2023-09-01,LIGHT GOODS VEHICLE,9
UP,2023-09-01,LIGHT MOTOR VEHICLE,486
UP,2023-09-01,LIGHT PASSENGER VEHICLE,7
UP,2023-09-01,MEDIUM GOODS VEHICLE,0
UP,2023-09-01,MEDIUM MOTOR VEHICLE,0
UP,2023-09-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-09-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-09-01,THREE WHEELER (Invalid Carriage),0
UP,2023-09-01,THREE WHEELER(NT),0
UP,2023-09-01,THREE WHEELER(T),2091
UP,2023-09-01,TWO WHEELER (Invalid Carriage),0
UP,2023-09-01,TWO WHEELER(NT),3173
UP,2023-09-01,TWO WHEELER(T),0
UP,2023-10-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-10-01,HEAVY GOODS VEHICLE,0
UP,2023-10-01,HEAVY MOTOR VEHICLE,0
UP,2023-10-01,HEAVY PASSENGER VEHICLE,0
UP,2023-10-01,LIGHT GOODS VEHICLE,7
UP,2023-10-01,LIGHT MOTOR VEHICLE,502
UP,2023-10-01,LIGHT PASSENGER VEHICLE,6
UP,2023-10-01,MEDIUM GOODS VEHICLE,0
UP,2023-10-01,MEDIUM MOTOR VEHICLE,0
UP,2023-10-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-10-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-10-01,THREE WHEELER (Invalid Carriage),0
UP,2023-10-01,THREE WHEELER(NT),0
UP,2023-10-01,THREE WHEELER(T),2017
UP,2023-10-01,TWO WHEELER (Invalid Carriage),0
UP,2023-10-01,TWO WHEELER(NT),3845
UP,2023-10-01,TWO WHEELER(T),0
UP,2023-11-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-11-01,HEAVY GOODS VEHICLE,0
UP,2023-11-01,HEAVY MOTOR VEHICLE,0
UP,2023-11-01,HEAVY PASSENGER VEHICLE,0
UP,2023-11-01,LIGHT GOODS VEHICLE,4
UP,2023-11-01,LIGHT MOTOR VEHICLE,521
UP,2023-11-01,LIGHT PASSENGER VEHICLE,14
UP,2023-11-01,MEDIUM GOODS VEHICLE,0
UP,2023-11-01,MEDIUM MOTOR VEHICLE,0
UP,2023-11-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-11-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-11-01,THREE WHEELER (Invalid Carriage),0
UP,2023-11-01,THREE WHEELER(NT),0
UP,2023-11-01,THREE WHEELER(T),2024
UP,2023-11-01,TWO WHEELER (Invalid Carriage),0
UP,2023-11-01,TWO WHEELER(NT),5484
UP,2023-11-01,TWO WHEELER(T),0
UP,2023-12-01,FOUR WHEELER (Invalid Carriage),0
UP,2023-12-01,HEAVY GOODS VEHICLE,0
UP,2023-12-01,HEAVY MOTOR VEHICLE,0
UP,2023-12-01,HEAVY PASSENGER VEHICLE,0
UP,2023-12-01,LIGHT GOODS VEHICLE,6
UP,2023-12-01,LIGHT MOTOR VEHICLE,525
UP,2023-12-01,LIGHT PASSENGER VEHICLE,4
UP,2023-12-01,MEDIUM GOODS VEHICLE,0
UP,2023-12-01,MEDIUM MOTOR VEHICLE,0
UP,2023-12-01,MEDIUM PASSENGER VEHICLE,0
UP,2023-12-01,OTHER THAN MENTIONED ABOVE,0
UP,2023-12-01,THREE WHEELER (Invalid Carriage),0
UP,2023-12-01,THREE WHEELER(NT),0
UP,2023-12-01,THREE WHEELER(T),1855
UP,2023-12-01,TWO WHEELER (Invalid Carriage),0
UP,2023-12-01,TWO WHEELER(NT),5569
UP,2023-12-01,TWO WHEELER(T),12
UP,2024-01-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-01-01,HEAVY GOODS VEHICLE,0
UP,2024-01-01,HEAVY MOTOR VEHICLE,0
UP,2024-01-01,HEAVY PASSENGER VEHICLE,0
UP,2024-01-01,LIGHT GOODS VEHICLE,6
UP,2024-01-01,LIGHT MOTOR VEHICLE,461
UP,2024-01-01,LIGHT PASSENGER VEHICLE,3
UP,2024-01-01,MEDIUM GOODS VEHICLE,0
UP,2024-01-01,MEDIUM MOTOR VEHICLE,0
UP,2024-01-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-01-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-01-01,THREE WHEELER (Invalid Carriage),0
UP,2024-01-01,THREE WHEELER(NT),0
UP,2024-01-01,THREE WHEELER(T),1742
UP,2024-01-01,TWO WHEELER (Invalid Carriage),0
UP,2024-01-01,TWO WHEELER(NT),5760
UP,2024-01-01,TWO WHEELER(T),0
UP,2024-02-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-02-01,HEAVY GOODS VEHICLE,0
UP,2024-02-01,HEAVY MOTOR VEHICLE,0
UP,2024-02-01,HEAVY PASSENGER VEHICLE,0
UP,2024-02-01,LIGHT GOODS VEHICLE,10
UP,2024-02-01,LIGHT MOTOR VEHICLE,447
UP,2024-02-01,LIGHT PASSENGER VEHICLE,3
UP,2024-02-01,MEDIUM GOODS VEHICLE,0
UP,2024-02-01,MEDIUM MOTOR VEHICLE,0
UP,2024-02-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-02-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-02-01,THREE WHEELER (Invalid Carriage),0
UP,2024-02-01,THREE WHEELER(NT),0
UP,2024-02-01,THREE WHEELER(T),1651
UP,2024-02-01,TWO WHEELER (Invalid Carriage),0
UP,2024-02-01,TWO WHEELER(NT),6656
UP,2024-02-01,TWO WHEELER(T),0
UP,2024-03-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-03-01,HEAVY GOODS VEHICLE,0
UP,2024-03-01,HEAVY MOTOR VEHICLE,0
UP,2024-03-01,HEAVY PASSENGER VEHICLE,0
UP,2024-03-01,LIGHT GOODS VEHICLE,494
UP,2024-03-01,LIGHT MOTOR VEHICLE,555
UP,2024-03-01,LIGHT PASSENGER VEHICLE,17
UP,2024-03-01,MEDIUM GOODS VEHICLE,0
UP,2024-03-01,MEDIUM MOTOR VEHICLE,0
UP,2024-03-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-03-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-03-01,THREE WHEELER (Invalid Carriage),0
UP,2024-03-01,THREE WHEELER(NT),0
UP,2024-03-01,THREE WHEELER(T),2346
UP,2024-03-01,TWO WHEELER (Invalid Carriage),0
UP,2024-03-01,TWO WHEELER(NT),7959
UP,2024-03-01,TWO WHEELER(T),0
UP,2024-04-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-04-01,HEAVY GOODS VEHICLE,0
UP,2024-04-01,HEAVY MOTOR VEHICLE,0
UP,2024-04-01,HEAVY PASSENGER VEHICLE,0
UP,2024-04-01,LIGHT GOODS VEHICLE,6
UP,2024-04-01,LIGHT MOTOR VEHICLE,683
UP,2024-04-01,LIGHT PASSENGER VEHICLE,0
UP,2024-04-01,MEDIUM GOODS VEHICLE,0
UP,2024-04-01,MEDIUM MOTOR VEHICLE,0
UP,2024-04-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-04-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-04-01,THREE WHEELER (Invalid Carriage),0
UP,2024-04-01,THREE WHEELER(NT),0
UP,2024-04-01,THREE WHEELER(T),1316
UP,2024-04-01,TWO WHEELER (Invalid Carriage),0
UP,2024-04-01,TWO WHEELER(NT),5213
UP,2024-04-01,TWO WHEELER(T),0
UP,2024-05-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-05-01,HEAVY GOODS VEHICLE,10
UP,2024-05-01,HEAVY MOTOR VEHICLE,0
UP,2024-05-01,HEAVY PASSENGER VEHICLE,0
UP,2024-05-01,LIGHT GOODS VEHICLE,5
UP,2024-05-01,LIGHT MOTOR VEHICLE,727
UP,2024-05-01,LIGHT PASSENGER VEHICLE,6
UP,2024-05-01,MEDIUM GOODS VEHICLE,0
UP,2024-05-01,MEDIUM MOTOR VEHICLE,0
UP,2024-05-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-05-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-05-01,THREE WHEELER (Invalid Carriage),0
UP,2024-05-01,THREE WHEELER(NT),0
UP,2024-05-01,THREE WHEELER(T),1681
UP,2024-05-01,TWO WHEELER (Invalid Carriage),0
UP,2024-05-01,TWO WHEELER(NT),5828
UP,2024-05-01,TWO WHEELER(T),0
UP,2024-06-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-06-01,HEAVY GOODS VEHICLE,0
UP,2024-06-01,HEAVY MOTOR VEHICLE,0
UP,2024-06-01,HEAVY PASSENGER VEHICLE,0
UP,2024-06-01,LIGHT GOODS VEHICLE,3
UP,2024-06-01,LIGHT MOTOR VEHICLE,714
UP,2024-06-01,LIGHT PASSENGER VEHICLE,0
UP,2024-06-01,MEDIUM GOODS VEHICLE,0
UP,2024-06-01,MEDIUM MOTOR VEHICLE,0
UP,2024-06-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-06-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-06-01,THREE WHEELER (Invalid Carriage),0
UP,2024-06-01,THREE WHEELER(NT),0
UP,2024-06-01,THREE WHEELER(T),1395
UP,2024-06-01,TWO WHEELER (Invalid Carriage),0
UP,2024-06-01,TWO WHEELER(NT),6301
UP,2024-06-01,TWO WHEELER(T),0
UP,2024-07-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-07-01,HEAVY GOODS VEHICLE,3
UP,2024-07-01,HEAVY MOTOR VEHICLE,0
UP,2024-07-01,HEAVY PASSENGER VEHICLE,0
UP,2024-07-01,LIGHT GOODS VEHICLE,2
UP,2024-07-01,LIGHT MOTOR VEHICLE,1622
UP,2024-07-01,LIGHT PASSENGER VEHICLE,0
UP,2024-07-01,MEDIUM GOODS VEHICLE,0
UP,2024-07-01,MEDIUM MOTOR VEHICLE,0
UP,2024-07-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-07-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-07-01,THREE WHEELER (Invalid Carriage),0
UP,2024-07-01,THREE WHEELER(NT),0
UP,2024-07-01,THREE WHEELER(T),1605
UP,2024-07-01,TWO WHEELER (Invalid Carriage),0
UP,2024-07-01,TWO WHEELER(NT),8392
UP,2024-07-01,TWO WHEELER(T),0
UP,2024-08-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-08-01,HEAVY GOODS VEHICLE,7
UP,2024-08-01,HEAVY MOTOR VEHICLE,0
UP,2024-08-01,HEAVY PASSENGER VEHICLE,0
UP,2024-08-01,LIGHT GOODS VEHICLE,7
UP,2024-08-01,LIGHT MOTOR VEHICLE,1487
UP,2024-08-01,LIGHT PASSENGER VEHICLE,29
UP,2024-08-01,MEDIUM GOODS VEHICLE,0
UP,2024-08-01,MEDIUM MOTOR VEHICLE,0
UP,2024-08-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-08-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-08-01,THREE WHEELER (Invalid Carriage),0
UP,2024-08-01,THREE WHEELER(NT),0
UP,2024-08-01,THREE WHEELER(T),1157
UP,2024-08-01,TWO WHEELER (Invalid Carriage),0
UP,2024-08-01,TWO WHEELER(NT),7431
UP,2024-08-01,TWO WHEELER(T),0
UP,2024-09-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-09-01,HEAVY GOODS VEHICLE,0
UP,2024-09-01,HEAVY MOTOR VEHICLE,0
UP,2024-09-01,HEAVY PASSENGER VEHICLE,0
UP,2024-09-01,LIGHT GOODS VEHICLE,1
UP,2024-09-01,LIGHT MOTOR VEHICLE,1046
UP,2024-09-01,LIGHT PASSENGER VEHICLE,60
UP,2024-09-01,MEDIUM GOODS VEHICLE,0
UP,2024-09-01,MEDIUM MOTOR VEHICLE,0
UP,2024-09-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-09-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-09-01,THREE WHEELER (Invalid Carriage),0
UP,2024-09-01,THREE WHEELER(NT),0
UP,2024-09-01,THREE WHEELER(T),3132
UP,2024-09-01,TWO WHEELER (Invalid Carriage),0
UP,2024-09-01,TWO WHEELER(NT),7027
UP,2024-09-01,TWO WHEELER(T),0
UP,2024-10-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-10-01,HEAVY GOODS VEHICLE,0
UP,2024-10-01,HEAVY MOTOR VEHICLE,0
UP,2024-10-01,HEAVY PASSENGER VEHICLE,11
UP,2024-10-01,LIGHT GOODS VEHICLE,16
UP,2024-10-01,LIGHT MOTOR VEHICLE,2661
UP,2024-10-01,LIGHT PASSENGER VEHICLE,15
UP,2024-10-01,MEDIUM GOODS VEHICLE,0
UP,2024-10-01,MEDIUM MOTOR VEHICLE,0
UP,2024-10-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-10-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-10-01,THREE WHEELER (Invalid Carriage),0
UP,2024-10-01,THREE WHEELER(NT),0
UP,2024-10-01,THREE WHEELER(T),5323
UP,2024-10-01,TWO WHEELER (Invalid Carriage),0
UP,2024-10-01,TWO WHEELER(NT),13456
UP,2024-10-01,TWO WHEELER(T),0
UP,2024-11-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-11-01,HEAVY GOODS VEHICLE,0
UP,2024-11-01,HEAVY MOTOR VEHICLE,0
UP,2024-11-01,HEAVY PASSENGER VEHICLE,0
UP,2024-11-01,LIGHT GOODS VEHICLE,12
UP,2024-11-01,LIGHT MOTOR VEHICLE,1703
UP,2024-11-01,LIGHT PASSENGER VEHICLE,12
UP,2024-11-01,MEDIUM GOODS VEHICLE,0
UP,2024-11-01,MEDIUM MOTOR VEHICLE,0
UP,2024-11-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-11-01,OTHER THAN MENTIONED ABOVE,0
UP,2024-11-01,THREE WHEELER (Invalid Carriage),0
UP,2024-11-01,THREE WHEELER(NT),0
UP,2024-11-01,THREE WHEELER(T),5351
UP,2024-11-01,TWO WHEELER (Invalid Carriage),0
UP,2024-11-01,TWO WHEELER(NT),13513
UP,2024-11-01,TWO WHEELER(T),0
UP,2024-12-01,FOUR WHEELER (Invalid Carriage),0
UP,2024-12-01,HEAVY GOODS VEHICLE,0
UP,2024-12-01,HEAVY MOTOR VEHICLE,0
UP,2024-12-01,HEAVY PASSENGER VEHICLE,6
UP,2024-12-01,LIGHT GOODS VEHICLE,14
UP,2024-12-01,LIGHT MOTOR VEHICLE,1860
UP,2024-12-01,LIGHT PASSENGER VEHICLE,16
UP,2024-12-01,MEDIUM GOODS VEHICLE,0
UP,2024-12-01,MEDIUM MOTOR VEHICLE,0
UP,2024-12-01,MEDIUM PASSENGER VEHICLE,0
UP,2024-12-01,OTHER THAN MENTIONED ABOVE,0
